Date	Close
09-Aug-2017 16:00:00	2474.02002000000
10-Aug-2017 16:00:00	2438.20996100000
11-Aug-2017 16:00:00	2441.32006800000
14-Aug-2017 16:00:00	2465.84008800000
15-Aug-2017 16:00:00	2464.61010700000
16-Aug-2017 16:00:00	2468.11010700000
17-Aug-2017 16:00:00	2430.01001000000
18-Aug-2017 16:00:00	2425.55004900000
21-Aug-2017 16:00:00	2428.37011700000
22-Aug-2017 16:00:00	2452.51001000000
23-Aug-2017 16:00:00	2444.04003900000
24-Aug-2017 16:00:00	2438.96997100000
25-Aug-2017 16:00:00	2443.05004900000
28-Aug-2017 16:00:00	2444.23999000000
29-Aug-2017 16:00:00	2446.30004900000
30-Aug-2017 16:00:00	2457.59008800000
31-Aug-2017 16:00:00	2471.64990200000
01-Sep-2017 16:00:00	2476.55004900000
05-Sep-2017 16:00:00	2457.85009800000
06-Sep-2017 16:00:00	2465.54003900000
07-Sep-2017 16:00:00	2465.10009800000
08-Sep-2017 16:00:00	2461.42993200000
11-Sep-2017 16:00:00	2488.11010700000
12-Sep-2017 16:00:00	2496.47998000000
13-Sep-2017 16:00:00	2498.37011700000
14-Sep-2017 16:00:00	2495.62011700000
15-Sep-2017 16:00:00	2500.22998000000
18-Sep-2017 16:00:00	2503.87011700000
19-Sep-2017 16:00:00	2506.64990200000
20-Sep-2017 16:00:00	2508.23999000000
21-Sep-2017 16:00:00	2500.60009800000
22-Sep-2017 16:00:00	2502.21997100000
25-Sep-2017 16:00:00	2496.65991200000
26-Sep-2017 16:00:00	2496.84008800000
27-Sep-2017 16:00:00	2507.04003900000
28-Sep-2017 16:00:00	2510.06005900000
29-Sep-2017 16:00:00	2519.36010700000
02-Oct-2017 16:00:00	2529.12011700000
03-Oct-2017 16:00:00	2534.58007800000
04-Oct-2017 16:00:00	2537.73999000000
05-Oct-2017 16:00:00	2552.07006800000
06-Oct-2017 16:00:00	2549.33007800000
09-Oct-2017 16:00:00	2544.72998000000
10-Oct-2017 16:00:00	2550.63989300000
11-Oct-2017 16:00:00	2555.23999000000
12-Oct-2017 16:00:00	2550.92993200000
13-Oct-2017 16:00:00	2553.16992200000
16-Oct-2017 16:00:00	2557.63989300000
17-Oct-2017 16:00:00	2559.36010700000
18-Oct-2017 16:00:00	2561.26001000000
19-Oct-2017 16:00:00	2562.10009800000
20-Oct-2017 16:00:00	2575.20996100000
23-Oct-2017 16:00:00	2564.97998000000
24-Oct-2017 16:00:00	2569.12988300000
25-Oct-2017 16:00:00	2557.14990200000
26-Oct-2017 16:00:00	2560.39990200000
27-Oct-2017 16:00:00	2581.07006800000
30-Oct-2017 16:00:00	2572.83007800000
31-Oct-2017 16:00:00	2575.26001000000
01-Nov-2017 16:00:00	2579.36010700000
02-Nov-2017 16:00:00	2579.85009800000
03-Nov-2017 16:00:00	2587.84008800000
06-Nov-2017 16:00:00	2591.12988300000
07-Nov-2017 16:00:00	2590.63989300000
08-Nov-2017 16:00:00	2594.37988300000
09-Nov-2017 16:00:00	2584.62011700000
10-Nov-2017 16:00:00	2582.30004900000
13-Nov-2017 16:00:00	2584.84008800000
14-Nov-2017 16:00:00	2578.87011700000
15-Nov-2017 16:00:00	2564.62011700000
16-Nov-2017 16:00:00	2585.63989300000
17-Nov-2017 16:00:00	2578.85009800000
20-Nov-2017 16:00:00	2582.13989300000
21-Nov-2017 16:00:00	2599.03002900000
22-Nov-2017 16:00:00	2597.08007800000
24-Nov-2017 13:00:00	2602.41992200000
27-Nov-2017 16:00:00	2601.41992200000
28-Nov-2017 16:00:00	2627.04003900000
29-Nov-2017 16:00:00	2626.07006800000
30-Nov-2017 16:00:00	2647.58007800000
01-Dec-2017 16:00:00	2642.21997100000
04-Dec-2017 16:00:00	2639.43994100000
05-Dec-2017 16:00:00	2629.57006800000
06-Dec-2017 16:00:00	2629.27002000000
07-Dec-2017 16:00:00	2636.97998000000
08-Dec-2017 16:00:00	2651.50000000000
11-Dec-2017 16:00:00	2659.98999000000
12-Dec-2017 16:00:00	2664.11010700000
13-Dec-2017 16:00:00	2662.85009800000
14-Dec-2017 16:00:00	2652.01001000000
15-Dec-2017 16:00:00	2675.81005900000
18-Dec-2017 16:00:00	2690.15991200000
19-Dec-2017 16:00:00	2681.46997100000
20-Dec-2017 16:00:00	2679.25000000000
21-Dec-2017 16:00:00	2684.57006800000
22-Dec-2017 16:00:00	2683.34008800000
26-Dec-2017 16:00:00	2680.50000000000
27-Dec-2017 16:00:00	2682.62011700000
28-Dec-2017 16:00:00	2687.54003900000
29-Dec-2017 16:00:00	2673.61010700000
