Date	Close
03-Jan-2017 16:00:00	4911.33000000000
04-Jan-2017 16:00:00	4937.21000000000
05-Jan-2017 16:00:00	4964.95000000000
06-Jan-2017 16:00:00	5007.08000000000
09-Jan-2017 16:00:00	5024.90000000000
10-Jan-2017 16:00:00	5035.17000000000
11-Jan-2017 16:00:00	5050.21000000000
12-Jan-2017 16:00:00	5041.43000000000
13-Jan-2017 16:00:00	5059.51000000000
17-Jan-2017 16:00:00	5044.65000000000
18-Jan-2017 16:00:00	5055.85000000000
19-Jan-2017 16:00:00	5051.17000000000
20-Jan-2017 16:00:00	5063.20000000000
23-Jan-2017 16:00:00	5065.70000000000
24-Jan-2017 16:00:00	5101.06000000000
25-Jan-2017 16:00:00	5151.47000000000
26-Jan-2017 16:00:00	5156.92000000000
27-Jan-2017 16:00:00	5168.06000000000
30-Jan-2017 16:00:00	5129.33000000000
31-Jan-2017 16:00:00	5116.77000000000
01-Feb-2017 16:00:00	5152.69000000000
02-Feb-2017 16:00:00	5147.70000000000
03-Feb-2017 16:00:00	5161.60000000000
06-Feb-2017 16:00:00	5167.96000000000
07-Feb-2017 16:00:00	5185.88000000000
08-Feb-2017 16:00:00	5196.58000000000
09-Feb-2017 16:00:00	5212.16000000000
10-Feb-2017 16:00:00	5226.69000000000
13-Feb-2017 16:00:00	5256.82000000000
14-Feb-2017 16:00:00	5271.07000000000
15-Feb-2017 16:00:00	5302.39000000000
16-Feb-2017 16:00:00	5300.64000000000
17-Feb-2017 16:00:00	5324.72000000000
21-Feb-2017 16:00:00	5350.73000000000
22-Feb-2017 16:00:00	5352.13000000000
23-Feb-2017 16:00:00	5332.37000000000
24-Feb-2017 16:00:00	5343.31000000000
27-Feb-2017 16:00:00	5347.55000000000
28-Feb-2017 16:00:00	5330.31000000000
01-Mar-2017 16:00:00	5390.99000000000
02-Mar-2017 16:00:00	5363.26000000000
03-Mar-2017 16:00:00	5373.48000000000
06-Mar-2017 16:00:00	5360.31000000000
07-Mar-2017 16:00:00	5351.28000000000
08-Mar-2017 16:00:00	5359.80000000000
09-Mar-2017 16:00:00	5363.98000000000
10-Mar-2017 16:00:00	5385.90000000000
13-Mar-2017 16:00:00	5394.57000000000
14-Mar-2017 16:00:00	5382.17000000000
15-Mar-2017 16:00:00	5416.25000000000
16-Mar-2017 16:00:00	5412.08000000000
17-Mar-2017 16:00:00	5408.76000000000
20-Mar-2017 16:00:00	5413.31000000000
21-Mar-2017 16:00:00	5332.53000000000
22-Mar-2017 16:00:00	5367.55000000000
23-Mar-2017 16:00:00	5355.14000000000
24-Mar-2017 16:00:00	5364
27-Mar-2017 16:00:00	5374.27000000000
28-Mar-2017 16:00:00	5407.21000000000
29-Mar-2017 16:00:00	5430.27000000000
30-Mar-2017 16:00:00	5439.74000000000
31-Mar-2017 16:00:00	5436.23000000000
03-Apr-2017 16:00:00	5432.20000000000
04-Apr-2017 16:00:00	5440.41000000000
05-Apr-2017 16:00:00	5418.52000000000
06-Apr-2017 16:00:00	5420.88000000000
07-Apr-2017 16:00:00	5418.37000000000
10-Apr-2017 16:00:00	5421.68000000000
11-Apr-2017 16:00:00	5398.40000000000
12-Apr-2017 16:00:00	5377.03000000000
13-Apr-2017 16:00:00	5353.59000000000
17-Apr-2017 16:00:00	5399.20000000000
18-Apr-2017 16:00:00	5391.66000000000
19-Apr-2017 16:00:00	5399.64000000000
20-Apr-2017 16:00:00	5443.53000000000
21-Apr-2017 16:00:00	5442.05000000000
24-Apr-2017 16:00:00	5508.03000000000
25-Apr-2017 16:00:00	5548.19000000000
26-Apr-2017 16:00:00	5541.09000000000
27-Apr-2017 16:00:00	5571.28000000000
28-Apr-2017 16:00:00	5583.53000000000
01-May-2017 16:00:00	5629.63000000000
02-May-2017 16:00:00	5644.07000000000
03-May-2017 16:00:00	5625.16000000000
04-May-2017 16:00:00	5626.32000000000
05-May-2017 16:00:00	5646.09000000000
08-May-2017 16:00:00	5659.07000000000
09-May-2017 16:00:00	5678.31000000000
10-May-2017 16:00:00	5681.68000000000
11-May-2017 16:00:00	5674.22000000000
12-May-2017 16:00:00	5686.81000000000
15-May-2017 16:00:00	5704.48000000000
16-May-2017 16:00:00	5724.44000000000
17-May-2017 16:00:00	5580.55000000000
18-May-2017 16:00:00	5626.31000000000
19-May-2017 16:00:00	5651.56000000000
22-May-2017 16:00:00	5699.40000000000
23-May-2017 16:00:00	5703.35000000000
24-May-2017 16:00:00	5730.30000000000
25-May-2017 16:00:00	5778.37000000000
26-May-2017 16:00:00	5788.36000000000
30-May-2017 16:00:00	5794.63000000000
31-May-2017 16:00:00	5788.80000000000
01-Jun-2017 16:00:00	5816.51000000000
02-Jun-2017 16:00:00	5881.46000000000
05-Jun-2017 16:00:00	5878.12000000000
06-Jun-2017 16:00:00	5856.77000000000
07-Jun-2017 16:00:00	5877.59000000000
08-Jun-2017 16:00:00	5885.30000000000
09-Jun-2017 16:00:00	5741.94000000000
12-Jun-2017 16:00:00	5708.18000000000
